Priority comparison: PW vs TTC (10000p_150d)
Sorted by priority descending (highest priority number = most important)
Patient ID   PW    TTC    Priority  Verdict
      7664    Y      Y        1579   both
      4629    N      N        1577  neither
      1768    N      N        1576  neither
       880    Y      N        1575  PW only
      1388    N      N        1574  neither
      4471    Y      Y        1573   both
      4400    N      N        1572  neither
      6071    N      N        1571  neither
      8816    N      N        1570  neither
      1873    Y      Y        1569   both
        75    N      Y        1568  TTC only
      2891    N      N        1567  neither
      8518    Y      Y        1566   both
       567    N      N        1565  neither
      8631    Y      Y        1564   both
      2279    N      N        1563  neither
      1693    N      N        1562  neither
      5927    N      N        1561  neither
       318    N      N        1560  neither
       569    N      N        1559  neither
      7379    N      N        1558  neither
      4347    N      N        1557  neither
      2494    Y      Y        1556   both
      6913    N      N        1555  neither
      6279    Y      Y        1554   both
      9184    Y      Y        1553   both
       302    Y      Y        1552   both
      5972    Y      Y        1551   both
      3632    N      Y        1550  TTC only
       513    Y      Y        1549   both
      8399    N      N        1548  neither
      5800    Y      N        1547  PW only
      1811    N      N        1546  neither
      3256    N      N        1545  neither
      3129    Y      Y        1544   both
      2420    N      N        1543  neither
      1681    N      N        1542  neither
      6121    N      Y        1541  TTC only
      7863    N      N        1540  neither
      3762    N      N        1539  neither
      2256    Y      Y        1538   both
      7324    Y      Y        1537   both
      7989    N      Y        1536  TTC only
      3505    Y      Y        1535   both
      7420    N      N        1534  neither
      5809    N      N        1533  neither
      9593    N      N        1532  neither
       659    N      Y        1531  TTC only
      5821    Y      Y        1530   both
      3759    N      N        1529  neither
      9983    N      N        1528  neither
      6682    N      N        1527  neither
       521    N      N        1526  neither
      3537    N      N        1525  neither
      2697    N      N        1524  neither
      1933    N      N        1523  neither
       620    Y      Y        1522   both
      2092    N      N        1521  neither
      2364    Y      Y        1520   both
      7024    N      N        1519  neither
       716    Y      Y        1518   both
      6678    N      N        1517  neither
      8494    N      N        1516  neither
      6493    N      N        1515  neither
      1175    N      N        1514  neither
      2108    N      N        1513  neither
      9264    Y      Y        1512   both
       980    Y      Y        1511   both
      7551    N      N        1510  neither
       406    Y      Y        1509   both
      8745    N      N        1508  neither
      4528    N      N        1507  neither
      2658    N      N        1506  neither
      3345    N      Y        1505  TTC only
      3401    Y      Y        1504   both
       579    N      N        1503  neither
      4918    N      N        1502  neither
      1731    N      N        1501  neither
      6652    N      N        1500  neither
      5270    N      N        1499  neither
      8245    Y      N        1498  PW only
      2584    Y      Y        1497   both
      4357    Y      Y        1496   both
      8787    N      N        1495  neither
      2502    N      N        1494  neither
      3804    N      N        1493  neither
      5483    Y      Y        1492   both
      5845    Y      Y        1491   both
      6870    Y      Y        1490   both
      9468    Y      Y        1489   both
      4835    Y      Y        1488   both
      7926    Y      Y        1487   both
      4774    N      Y        1486  TTC only
      4301    N      N        1485  neither
      9833    N      N        1484  neither
      5458    N      N        1483  neither
      4879    N      N        1482  neither
      4107    Y      Y        1481   both
      7670    N      N        1480  neither
      9378    N      N        1479  neither
      2890    N      N        1478  neither
      9985    N      Y        1477  TTC only
      3746    Y      Y        1476   both
       570    N      N        1475  neither
      1789    Y      Y        1474   both
      6334    Y      Y        1473   both
      2830    Y      Y        1472   both
      1803    N      N        1471  neither
      5048    N      N        1470  neither
      1501    N      N        1469  neither
       723    Y      Y        1468   both
      8708    N      N        1466  neither
      7462    N      N        1465  neither
      6523    N      Y        1464  TTC only
      5349    N      N        1463  neither
      5496    Y      N        1462  PW only
      4271    N      N        1461  neither
      6728    Y      Y        1460   both
      3084    Y      Y        1459   both
      2150    N      N        1458  neither
      5521    N      N        1457  neither
      7281    N      N        1456  neither
      3625    N      N        1455  neither
      3146    N      Y        1454  TTC only
      2141    N      N        1453  neither
      9301    Y      Y        1452   both
      2379    Y      Y        1451   both
      2369    N      N        1450  neither
       701    Y      Y        1449   both
      6804    N      N        1448  neither
      3573    Y      Y        1447   both
      2147    N      N        1446  neither
      7264    N      N        1445  neither
       377    Y      Y        1444   both
      2613    N      N        1443  neither
      1870    N      N        1442  neither
       349    N      N        1441  neither
      4283    Y      Y        1440   both
       200    N      N        1439  neither
      3374    N      N        1438  neither
      9963    N      N        1437  neither
      4530    Y      Y        1436   both
      1927    N      N        1435  neither
      8183    Y      Y        1434   both
      5592    N      N        1433  neither
      5930    Y      Y        1432   both
      8510    Y      Y        1431   both
      4248    N      N        1430  neither
      1450    N      N        1429  neither
      2655    N      N        1428  neither
       366    Y      Y        1427   both
      6227    N      N        1426  neither
      2536    N      N        1425  neither
      8299    N      N        1424  neither
      2793    Y      Y        1423   both
      9932    N      N        1422  neither
      1980    N      N        1421  neither
      5008    N      N        1420  neither
      3122    N      Y        1419  TTC only
      7794    N      N        1418  neither
      2427    N      N        1417  neither
      5452    N      N        1416  neither
      3462    N      N        1414  neither
      4012    N      N        1413  neither
      2444    N      N        1412  neither
      7951    N      N        1411  neither
      8449    N      N        1410  neither
      9193    N      N        1409  neither
      6647    N      N        1408  neither
       879    Y      Y        1407   both
       906    Y      Y        1406   both
      5207    Y      Y        1405   both
      4628    N      N        1404  neither
      9517    N      N        1403  neither
      7585    N      N        1402  neither
      3882    N      N        1401  neither
      9568    Y      Y        1400   both
      4252    N      N        1399  neither
      9707    Y      Y        1398   both
       684    Y      Y        1397   both
       656    Y      Y        1396   both
      3955    N      N        1395  neither
       768    N      N        1394  neither
      1325    Y      Y        1393   both
      3033    N      N        1392  neither
      4567    Y      Y        1391   both
      9950    Y      Y        1390   both
      1709    Y      Y        1389   both
      8492    Y      Y        1388   both
      9442    N      N        1387  neither
      5796    N      N        1386  neither
      6451    Y      Y        1385   both
      4744    N      N        1384  neither
      7183    N      N        1383  neither
      6145    N      N        1382  neither
      8567    Y      Y        1381   both
      2694    N      N        1380  neither
      1513    N      N        1379  neither
      6769    Y      N        1378  PW only
      7413    N      N        1377  neither
      5599    Y      Y        1376   both
      7986    N      N        1375  neither
      2627    Y      Y        1374   both
      3562    N      N        1373  neither
      2555    Y      Y        1372   both
      4540    Y      Y        1371   both
      5159    Y      Y        1370   both
      8405    N      N        1369  neither
      7931    Y      Y        1368   both
       244    N      N        1367  neither
      4296    N      N        1366  neither
      5718    Y      Y        1365   both
      1622    N      N        1364  neither
      9408    N      N        1363  neither
      9915    Y      Y        1362   both
      4251    N      N        1361  neither
      3742    N      N        1360  neither
       590    N      N        1359  neither
      1865    Y      Y        1358   both
      9292    N      N        1357  neither
      1877    Y      Y        1356   both
      7633    N      Y        1355  TTC only
       810    N      N        1354  neither
      6727    Y      Y        1353   both
      3870    Y      Y        1352   both
      6534    N      N        1351  neither
      4411    Y      Y        1350   both
      9490    Y      Y        1349   both
       134    Y      Y        1348   both
      3005    N      N        1347  neither
      6086    N      N        1346  neither
      2921    N      N        1345  neither
      9806    N      N        1344  neither
      2765    Y      Y        1343   both
      3557    N      N        1342  neither
      1514    N      N        1341  neither
      7598    Y      Y        1340   both
      8006    N      N        1339  neither
      4391    N      Y        1338  TTC only
      6177    N      N        1337  neither
      7059    N      N        1336  neither
      3660    Y      Y        1335   both
      7603    Y      Y        1334   both
      7565    Y      Y        1333   both
      8425    Y      Y        1332   both
      1830    N      N        1331  neither
       526    Y      Y        1330   both
      4735    Y      Y        1329   both
      3690    Y      N        1328  PW only
      8759    N      N        1327  neither
       580    Y      Y        1326   both
      5848    N      N        1325  neither
      7645    N      N        1324  neither
      1471    N      Y        1323  TTC only
      5468    N      N        1322  neither
      6318    Y      Y        1321   both
      3795    N      N        1320  neither
      5153    Y      Y        1319   both
      1174    Y      Y        1318   both
       909    N      N        1317  neither
      8157    N      N        1316  neither
      4711    N      N        1315  neither
      3935    N      N        1314  neither
      5370    N      N        1313  neither
      5898    N      Y        1312  TTC only
      1912    Y      Y        1311   both
      4145    N      N        1310  neither
      5726    Y      Y        1309   both
       337    Y      Y        1308   both
      8572    N      N        1307  neither
      1318    N      N        1306  neither
       940    Y      Y        1305   both
       941    N      N        1304  neither
      3661    N      N        1303  neither
      8994    N      N        1302  neither
      4124    N      N        1301  neither
      7524    Y      Y        1300   both
      5073    N      N        1299  neither
      8446    N      N        1298  neither
      2651    N      N        1297  neither
      5002    N      N        1296  neither
       954    Y      Y        1295   both
      7062    Y      Y        1294   both
      5202    N      N        1293  neither
      5895    Y      Y        1292   both
      1151    N      N        1291  neither
      2400    Y      Y        1290   both
      4206    Y      Y        1289   both
      7502    N      N        1288  neither
      5127    N      Y        1287  TTC only
      6938    N      N        1286  neither
      7127    Y      Y        1285   both
      3102    N      N        1284  neither
        40    Y      Y        1283   both
      3006    Y      Y        1282   both
      8701    N      N        1281  neither
      9583    N      N        1280  neither
      5582    Y      Y        1279   both
      5783    N      N        1278  neither
      2249    Y      Y        1277   both
      9676    N      N        1276  neither
      5490    Y      Y        1275   both
      5773    N      N        1274  neither
      5470    N      N        1273  neither
      6964    N      N        1272  neither
       829    N      N        1271  neither
       992    N      N        1270  neither
       141    Y      Y        1269   both
      1826    N      N        1268  neither
      6093    Y      Y        1267   both
      7883    Y      N        1266  PW only
      9096    N      N        1265  neither
       256    N      N        1264  neither
      1997    Y      Y        1263   both
      6119    N      N        1262  neither
      5351    N      N        1261  neither
      3916    N      N        1260  neither
      7552    N      N        1259  neither
      3370    Y      Y        1258   both
      1293    N      N        1257  neither
      8251    Y      Y        1256   both
      4373    N      N        1255  neither
      5894    N      N        1254  neither
      5846    N      N        1253  neither
      5250    N      N        1252  neither
      8924    N      N        1251  neither
      8184    Y      Y        1250   both
      2897    N      Y        1249  TTC only
      7439    N      N        1248  neither
      8227    N      N        1247  neither
      4618    N      N        1246  neither
      5294    Y      Y        1245   both
       730    Y      Y        1244   both
      9930    Y      Y        1243   both
      2402    N      N        1242  neither
      2140    N      N        1241  neither
      7190    Y      Y        1240   both
       125    Y      Y        1239   both
      3438    N      N        1238  neither
      5612    Y      Y        1237   both
      7575    N      Y        1236  TTC only
      9956    Y      Y        1235   both
      7730    Y      Y        1234   both
      9117    N      N        1233  neither
      2673    Y      Y        1232   both
      2512    N      N        1231  neither
      2180    N      N        1230  neither
      5130    N      N        1229  neither
      3765    N      Y        1228  TTC only
      1982    N      N        1227  neither
      9506    Y      Y        1226   both
      5548    Y      Y        1225   both
      1720    Y      Y        1224   both
      6242    N      Y        1223  TTC only
      7818    N      N        1222  neither
      3448    N      N        1221  neither
      8078    N      Y        1220  TTC only
      2042    N      N        1219  neither
      1374    N      N        1218  neither
      5399    N      Y        1217  TTC only
      8758    Y      Y        1216   both
      4341    Y      Y        1215   both
      2421    N      N        1214  neither
      8029    Y      Y        1213   both
       233    N      N        1212  neither
      2481    N      N        1211  neither
      2832    Y      Y        1210   both
      9407    N      N        1209  neither
      3378    Y      Y        1208   both
       818    N      Y        1207  TTC only
      1962    N      N        1206  neither
      3375    Y      Y        1205   both
      1449    N      N        1204  neither
      2594    N      N        1203  neither
      8129    N      N        1202  neither
      7935    Y      Y        1201   both
      1275    N      N        1200  neither
      9087    N      N        1199  neither
      3140    N      N        1198  neither
      9406    Y      Y        1197   both
      7644    N      N        1196  neither
      4220    N      N        1195  neither
       779    N      Y        1194  TTC only
       819    N      Y        1193  TTC only
      8364    N      N        1192  neither
      3599    N      N        1191  neither
      1851    N      Y        1190  TTC only
      8842    N      Y        1189  TTC only
      7646    Y      Y        1188   both
      6336    Y      Y        1187   both
      8620    Y      N        1186  PW only
      8672    Y      N        1185  PW only
      1274    Y      Y        1184   both
       473    N      N        1183  neither
       645    Y      Y        1182   both
      2314    N      N        1181  neither
      4105    N      N        1180  neither
      3073    N      N        1179  neither
      2973    N      N        1178  neither
      8781    N      N        1177  neither
      7387    N      N        1176  neither
      2667    N      N        1175  neither
      2077    N      N        1174  neither
      2953    Y      Y        1173   both
      9962    Y      Y        1172   both
      4647    Y      Y        1171   both
      1917    N      N        1170  neither
      5279    N      N        1169  neither
       524    N      N        1168  neither
      7193    N      N        1167  neither
      8845    N      N        1166  neither
      5120    N      N        1165  neither
      1597    N      N        1164  neither
      7447    N      N        1163  neither
      7960    N      N        1162  neither
      7377    N      Y        1161  TTC only
      1940    N      N        1160  neither
       115    Y      Y        1159   both
      1631    Y      Y        1158   both
      4438    Y      Y        1157   both
      7918    N      N        1156  neither
      6672    N      N        1155  neither
      6596    Y      Y        1154   both
      5146    Y      Y        1153   both
       510    N      N        1152  neither
      4900    N      N        1151  neither
      8488    N      N        1150  neither
      2027    N      N        1149  neither
      2122    N      N        1148  neither
      2006    N      N        1147  neither
       400    N      N        1146  neither
      5728    N      N        1145  neither
       999    Y      N        1144  PW only
      5891    N      N        1143  neither
      4219    Y      Y        1142   both
      5413    Y      Y        1141   both
      6423    N      N        1140  neither
       249    N      N        1139  neither
       464    N      N        1138  neither
      7076    Y      Y        1137   both
      1546    Y      Y        1136   both
      3640    N      Y        1135  TTC only
       903    N      Y        1134  TTC only
      2176    N      N        1133  neither
      9151    N      N        1132  neither
      1961    N      N        1131  neither
      3841    N      N        1130  neither
      6705    N      N        1129  neither
       639    N      N        1128  neither
      2619    Y      Y        1127   both
      1179    N      N        1126  neither
      5595    N      N        1125  neither
      3671    N      N        1124  neither
       960    Y      Y        1123   both
      1619    Y      Y        1122   both
      9302    Y      Y        1121   both
      6828    N      N        1120  neither
      5086    N      N        1119  neither
      5953    N      N        1118  neither
      6018    N      N        1117  neither
      3037    Y      Y        1116   both
      7398    Y      Y        1115   both
       594    Y      Y        1114   both
      1343    N      N        1113  neither
      4154    N      N        1112  neither
      5715    N      N        1111  neither
      2004    N      N        1110  neither
      7187    Y      Y        1109   both
      7817    N      N        1108  neither
      5771    Y      Y        1107   both
      9929    N      N        1106  neither
      9007    Y      Y        1105   both
      2393    N      N        1104  neither
      2565    Y      Y        1103   both
      2350    N      N        1102  neither
      3983    N      N        1101  neither
      8330    Y      Y        1100   both
       108    Y      Y        1099   both
       551    N      N        1098  neither
      9111    Y      Y        1097   both
       159    Y      Y        1096   both
       269    N      N        1095  neither
      9570    N      N        1094  neither
       216    N      N        1093  neither
      8739    N      N        1092  neither
      3311    Y      Y        1091   both
      6802    N      N        1090  neither
       198    N      N        1089  neither
      7135    N      N        1088  neither
      6290    N      N        1087  neither
      7013    N      N        1086  neither
      1507    N      Y        1085  TTC only
      6927    Y      Y        1084   both
       461    N      N        1083  neither
      2749    N      N        1082  neither
      3113    N      Y        1081  TTC only
      1317    N      N        1080  neither
      2291    N      N        1079  neither
      6551    Y      Y        1078   both
      8358    N      N        1077  neither
       348    N      Y        1076  TTC only
      5778    Y      Y        1075   both
      8886    N      N        1074  neither
      8149    N      N        1073  neither
      7878    Y      Y        1072   both
      2718    Y      Y        1071   both
      4572    Y      Y        1070   both
      2856    Y      Y        1069   both
      1478    N      N        1068  neither
      2398    N      N        1067  neither
      7309    N      N        1066  neither
      9130    N      N        1065  neither
      2929    Y      Y        1064   both
      4135    Y      N        1063  PW only
      5289    Y      Y        1062   both
      7733    N      N        1061  neither
      2591    Y      N        1060  PW only
      3402    N      N        1059  neither
      9291    N      N        1058  neither
      7684    Y      Y        1057   both
      3575    N      N        1056  neither
      5005    N      N        1055  neither
      9414    Y      Y        1054   both
      3015    N      N        1053  neither
      2710    Y      Y        1052   both
      7907    N      N        1051  neither
      2943    N      N        1050  neither
      3666    Y      Y        1049   both
      9532    N      N        1048  neither
       358    Y      Y        1047   both
      3767    Y      Y        1046   both
      7025    N      Y        1045  TTC only
      5246    N      N        1044  neither
      2717    Y      Y        1043   both
       481    N      N        1042  neither
       972    N      N        1041  neither
      3263    Y      Y        1040   both
      3543    N      N        1039  neither
      8580    N      N        1038  neither
      6320    N      N        1037  neither
      1869    N      N        1036  neither
      8883    Y      Y        1035   both
      8426    Y      Y        1034   both
      7691    N      N        1033  neither
      6915    N      N        1032  neither
      4726    N      N        1031  neither
      3080    N      N        1030  neither
      7812    N      N        1029  neither
      3863    N      N        1028  neither
      5669    Y      Y        1027   both
       815    N      N        1026  neither
      4172    N      N        1025  neither
      7274    N      N        1024  neither
      2590    N      N        1023  neither
      9888    Y      Y        1022   both
      3061    N      N        1021  neither
      6931    Y      Y        1020   both
      4515    N      N        1019  neither
      8885    N      N        1018  neither
      9482    Y      Y        1017   both
      2491    N      N        1016  neither
      4437    N      Y        1015  TTC only
      8573    N      N        1014  neither
      4962    Y      Y        1013   both
      1218    N      N        1012  neither
      6577    N      N        1011  neither
        79    N      Y        1010  TTC only
      8323    Y      Y        1009   both
      5775    N      N        1008  neither
      2787    N      N        1007  neither
        60    N      N        1006  neither
      1990    N      N        1005  neither
      2861    Y      Y        1004   both
      3731    N      N        1003  neither
      8941    Y      N        1002  PW only
      9217    N      N        1001  neither
      3869    N      N        1000  neither
      8062    Y      Y         999   both
      4648    N      N         998  neither
      9509    N      N         997  neither
      4662    N      N         996  neither
      6351    Y      Y         995   both
      2307    N      N         994  neither
      5383    Y      Y         993   both
      2097    N      N         992  neither
       126    Y      Y         991   both
      4402    Y      Y         990   both
      9729    N      N         989  neither
      3021    N      N         988  neither
       356    Y      Y         987   both
      8720    N      N         986  neither
      8584    Y      Y         985   both
      5184    Y      Y         984   both
      2454    Y      Y         983   both
       422    N      Y         982  TTC only
      4862    N      N         981  neither
      4009    Y      Y         980   both
      8085    N      N         979  neither
      5438    Y      Y         978   both
      9288    Y      Y         977   both
      5119    Y      Y         976   both
      9982    N      N         975  neither
      4796    N      N         974  neither
      1141    N      Y         973  TTC only
      3665    N      N         972  neither
      8259    N      N         971  neither
       748    N      N         970  neither
      6809    Y      Y         969   both
      7200    N      N         968  neither
       690    N      N         967  neither
      2011    Y      Y         966   both
      9093    Y      Y         965   both
      8382    N      Y         964  TTC only
      1195    N      N         963  neither
      4723    N      N         962  neither
      9474    Y      Y         961   both
      4963    N      N         960  neither
      1231    N      N         959  neither
      8937    N      N         958  neither
      9167    N      N         957  neither
      8228    N      N         956  neither
      9334    Y      Y         955   both
      7974    N      N         954  neither
      6164    N      Y         953  TTC only
      2928    N      N         952  neither
      2069    Y      Y         951   both
      1691    N      Y         950  TTC only
      6060    Y      Y         949   both
      8643    N      N         948  neither
      4940    Y      Y         947   both
       910    Y      Y         946   both
      3524    Y      Y         945   both
      9479    N      N         944  neither
      8038    N      N         943  neither
       823    N      N         942  neither
      4910    Y      Y         941   both
      3225    Y      Y         940   both
      9984    N      Y         939  TTC only
      8307    N      N         938  neither
      3822    N      N         937  neither
      3897    N      N         936  neither
      2094    N      N         935  neither
      1658    N      N         934  neither
      3928    N      N         933  neither
       492    Y      Y         932   both
      4997    N      N         931  neither
       577    Y      Y         930   both
      7655    N      N         929  neither
      5072    Y      Y         928   both
      1740    Y      Y         927   both
      1550    N      N         926  neither
      7764    N      N         925  neither
      4155    N      N         924  neither
      7272    N      N         923  neither
      4903    Y      Y         922   both
      8691    Y      Y         921   both
      7537    N      N         920  neither
      9851    Y      Y         919   both
      1308    Y      Y         918   both
       184    N      N         917  neither
       882    Y      Y         916   both
      6399    N      N         915  neither
      8025    Y      Y         914   both
      6919    N      N         913  neither
       209    N      N         912  neither
      4184    N      N         911  neither
      6411    N      N         910  neither
      2604    N      N         909  neither
      4329    N      N         908  neither
      9924    N      N         907  neither
      2062    N      N         906  neither
      1291    Y      Y         905   both
      6291    N      N         904  neither
      9621    Y      Y         903   both
      9250    Y      Y         902   both
      5756    Y      Y         901   both
      5853    N      N         900  neither
      6047    N      N         899  neither
      5257    Y      Y         898   both
      7121    Y      Y         897   both
      9208    N      N         896  neither
      9619    N      N         895  neither
      4280    Y      Y         894   both
      3709    Y      Y         893   both
      3566    N      N         892  neither
      6483    Y      Y         891   both
      7284    N      Y         890  TTC only
      2247    N      Y         889  TTC only
      9324    N      N         888  neither
      2202    N      N         887  neither
      1521    N      N         886  neither
      2997    Y      Y         885   both
      3332    N      N         884  neither
       298    N      N         883  neither
      6945    N      N         882  neither
      8339    Y      Y         881   both
      2401    N      N         880  neither
      1756    N      N         879  neither
      3844    N      N         878  neither
      2566    Y      Y         877   both
      5254    N      N         876  neither
      4410    N      N         875  neither
      4829    Y      Y         874   both
      9299    N      N         873  neither
      4279    N      N         872  neither
       840    Y      Y         871   both
      4087    N      N         870  neither
      3834    N      N         869  neither
      2310    N      Y         868  TTC only
      4751    N      N         867  neither
      8969    Y      Y         866   both
      2380    Y      Y         865   both
      1434    N      N         864  neither
      4545    N      N         863  neither
      1019    N      N         862  neither
      9323    Y      Y         861   both
      7224    Y      Y         860   both
      4752    Y      N         859  PW only
      6332    N      N         858  neither
      4808    Y      Y         857   both
      7241    Y      Y         856   both
      5745    N      N         855  neither
      3127    N      N         854  neither
       630    N      Y         853  TTC only
      1567    N      N         852  neither
      3584    N      N         851  neither
      4233    N      N         850  neither
      8137    Y      Y         849   both
      3002    N      N         848  neither
      6118    Y      Y         847   both
      9050    N      N         846  neither
       852    N      N         845  neither
      1792    N      N         844  neither
      5751    N      N         843  neither
      6428    N      N         842  neither
      7255    N      N         841  neither
      4630    N      N         840  neither
      6125    N      N         839  neither
      6895    Y      Y         838   both
      8197    N      N         837  neither
      6406    N      N         836  neither
      6006    N      N         835  neither
      4239    N      Y         834  TTC only
      3397    N      N         833  neither
      3348    Y      Y         832   both
      5271    N      Y         831  TTC only
      2169    N      N         830  neither
      4816    N      N         829  neither
      7759    N      N         828  neither
      3711    N      N         827  neither
      8397    N      N         826  neither
      9104    N      N         825  neither
       585    Y      Y         824   both
      4421    Y      Y         823   both
      2425    N      N         822  neither
      9704    Y      Y         821   both
      9010    Y      Y         820   both
      6173    N      N         819  neither
      9567    Y      Y         818   both
      7113    N      N         817  neither
      2600    N      N         816  neither
      7583    Y      Y         815   both
      2351    N      N         814  neither
       305    N      N         813  neither
      1020    N      N         812  neither
      9026    N      N         811  neither
      2955    N      N         810  neither
      1069    Y      Y         809   both
      4871    N      N         808  neither
      6617    N      N         807  neither
      9284    Y      Y         806   both
       287    Y      Y         805   both
      2365    N      N         804  neither
      8287    N      N         803  neither
      5493    Y      Y         802   both
      6615    N      N         801  neither
      2233    N      N         800  neither
      1781    Y      Y         799   both
      8031    N      N         798  neither
      7307    Y      Y         797   both
       714    Y      Y         796   both
      1337    N      N         795  neither
      5603    N      N         794  neither
      7667    N      N         793  neither
      3995    N      N         792  neither
      4235    Y      Y         790   both
      4383    N      N         789  neither
      2968    Y      Y         788   both
      1264    N      Y         787  TTC only
      2527    N      N         786  neither
      3104    N      N         785  neither
      4993    N      N         784  neither
      1898    N      N         783  neither
      5357    N      N         782  neither
      6157    N      N         781  neither
      1766    N      N         780  neither
      1770    N      N         779  neither
      2414    N      N         778  neither
      8040    N      N         777  neither
      3686    N      N         776  neither
      6128    Y      Y         775   both
      7714    N      N         774  neither
      1764    N      N         773  neither
      4756    N      N         772  neither
      6720    N      Y         771  TTC only
      3606    N      N         770  neither
      1025    N      N         769  neither
      5905    Y      Y         768   both
      7515    N      N         767  neither
      9871    N      N         766  neither
      3890    N      N         765  neither
      1292    Y      Y         764   both
      1011    N      N         763  neither
       719    Y      Y         762   both
      2367    N      N         761  neither
      7618    Y      Y         760   both
      7170    N      N         759  neither
      4376    N      N         758  neither
      3712    Y      N         757  PW only
      9589    N      N         756  neither
      1554    Y      Y         755   both
      4705    N      N         754  neither
      6413    N      N         753  neither
      8101    N      N         752  neither
       425    N      N         751  neither
      8143    N      N         750  neither
      4891    N      N         749  neither
       254    Y      Y         748   both
        47    N      N         747  neither
      5829    N      Y         746  TTC only
      6586    N      N         745  neither
      1453    Y      Y         744   both
      5309    N      N         743  neither
      9012    N      N         742  neither
      2022    Y      Y         741   both
      6771    Y      Y         740   both
      7028    N      N         739  neither
      4978    N      N         738  neither
      7043    Y      Y         737   both
      6608    N      N         736  neither
      7582    N      N         735  neither
      9643    N      N         734  neither
      7401    N      N         733  neither
      7776    N      N         732  neither
       589    N      N         731  neither
      5766    N      N         730  neither
      7490    Y      Y         728   both
      7707    Y      Y         727   both
       667    N      Y         726  TTC only
       317    N      N         725  neither
      7268    Y      Y         724   both
      6349    Y      Y         723   both
      9196    N      N         722  neither
      3451    Y      Y         721   both
      8462    N      N         720  neither
      9552    Y      Y         719   both
      4416    N      N         718  neither
      8744    Y      Y         717   both
      1699    Y      Y         716   both
      4442    Y      Y         715   both
      3819    Y      Y         714   both
      9937    N      N         713  neither
       901    N      N         712  neither
      8162    Y      Y         711   both
      9180    N      N         710  neither
      1707    N      N         709  neither
      6667    N      Y         708  TTC only
      2322    N      N         707  neither
      5966    Y      Y         706   both
      1312    Y      Y         705   both
      5907    Y      Y         704   both
      1744    Y      Y         703   both
      5461    Y      Y         702   both
      1321    Y      N         701  PW only
      3903    N      N         700  neither
      8372    N      N         699  neither
      3830    N      N         698  neither
      4626    Y      Y         697   both
      3847    N      N         696  neither
      8447    N      N         695  neither
       203    N      N         694  neither
      8049    N      N         693  neither
      2258    N      N         692  neither
      4191    N      N         691  neither
      5478    N      N         690  neither
      1488    N      N         689  neither
      7978    N      N         688  neither
       565    N      N         687  neither
      2547    N      N         686  neither
      4985    N      N         685  neither
      7629    N      N         684  neither
      2563    N      N         683  neither
      4928    N      N         682  neither
      9954    N      N         681  neither
      6063    Y      Y         680   both
      4021    N      N         679  neither
      2858    N      N         678  neither
      5993    N      N         677  neither
      6817    Y      Y         676   both
      7852    Y      Y         675   both
      3118    N      Y         674  TTC only
      4106    N      N         673  neither
      8229    N      N         672  neither
      5447    N      N         671  neither
      5322    Y      Y         670   both
      8505    N      N         669  neither
      8244    Y      Y         668   both
      2135    N      N         667  neither
      6135    N      N         666  neither
      2927    N      N         665  neither
      9500    Y      Y         664   both
      5742    N      N         663  neither
      3648    N      N         662  neither
      7805    N      N         661  neither
      4892    N      N         660  neither
      9232    N      N         659  neither
      3031    N      N         658  neither
      3298    N      N         657  neither
      9699    N      N         656  neither
      3563    N      N         655  neither
      1358    N      N         654  neither
      3083    N      N         653  neither
      1447    N      N         652  neither
      2101    N      N         651  neither
      9024    N      N         650  neither
      8410    Y      Y         649   both
      2964    Y      Y         648   both
      8037    N      N         647  neither
      7923    N      Y         646  TTC only
      3611    N      N         645  neither
      4594    N      N         644  neither
      6627    Y      Y         643   both
       783    N      N         642  neither
      3839    N      N         641  neither
      9231    N      N         640  neither
      8963    N      N         639  neither
      1661    N      N         638  neither
      1083    N      N         637  neither
      9575    Y      Y         636   both
       180    Y      Y         635   both
      8468    N      Y         634  TTC only
       370    N      N         633  neither
      3215    N      N         632  neither
      1656    N      N         631  neither
      9403    Y      Y         630   both
      4731    Y      Y         629   both
      7503    N      N         628  neither
      7082    N      N         627  neither
      9842    N      N         626  neither
      8074    N      N         625  neither
      5838    N      N         624  neither
      3713    N      N         623  neither
      3626    Y      Y         622   both
      8612    N      N         621  neither
      9727    N      N         620  neither
      4299    N      N         619  neither
      3406    Y      Y         618   both
      6702    N      N         617  neither
      8179    N      N         616  neither
      8667    N      N         615  neither
      6419    Y      Y         614   both
      1208    N      N         613  neither
      5834    N      N         612  neither
      3413    Y      Y         611   both
      3041    N      N         610  neither
      9014    N      N         609  neither
      6926    N      N         608  neither
      2428    N      N         607  neither
      5006    Y      N         606  PW only
      6070    N      N         605  neither
       412    Y      Y         604   both
      9773    N      N         603  neither
      2966    Y      N         602  PW only
      2727    Y      Y         601   both
      6098    N      N         600  neither
      7253    N      N         599  neither
      2232    N      N         598  neither
      3559    N      N         597  neither
      7834    N      N         596  neither
       281    N      N         595  neither
      4153    Y      Y         594   both
      1063    N      N         593  neither
       813    N      N         592  neither
      5653    N      N         591  neither
      5917    N      N         590  neither
      7033    Y      Y         589   both
      6695    Y      Y         588   both
      1838    N      Y         587  TTC only
      6861    N      N         586  neither
      4083    Y      Y         585   both
      6102    Y      Y         584   both
      4336    N      N         582  neither
       849    N      N         581  neither
      7225    N      N         580  neither
      8413    N      Y         579  TTC only
